ID,Model_year,Memory_GB,Storage_GB,Storage_type,Memory_type,Grade,Screen_size,Touch_screen,Price_euro
1728,2024.0,4,256,SSD,DDR4,A,"12""",No,315.0
1729,2023.0,16,1024,SSD,DDR4,A,"12""",No,785.0
1730,2019.0,8,128,SSD,DDR4,C,"15""",No,445.0
1731,2019.0,16,1024,SSD,DDR4,A,"15""",No,825.0
1732,2019.0,16,256,HDD,DDR4,A,"14""",No,655.0
1733,2017.0,6,128,HDD,DDR4,C,"14""",No,405.0
1734,2019.0,4,512,SSD,DDR4,C,"14""",No,355.0
1735,2019.0,8,128,HDD,DDR4,,"14""",No,465.0
1736,2021.0,12,128,SSD,DDR4,C,"16""",No,645.0
1737,2020.0,6,512,SSD,DDR4,C,"16""",No,395.0
1738,2021.0,8,512,SSD,DDR4,C,"14""",No,425.0
1739,2018.0,8,128,SSD,DDR4,C,"15""",No,425.0
1740,2020.0,8,256,SSD,DDR4,C,"14""",No,415.0
1741,2019.0,16,256,SSD,DDR4,C,"16""",No,675.0
1742,2022.0,16,2000,SSD,DDR4,C,"14""",No,705.0
1743,2020.0,8,512,SSD,DDR4,C,"12""",No,425.0
1744,2019.0,12,256,HDD,DDR4,A,"14""",No,525.0
1745,2018.0,16,1024,SSD,DDR4,B,"12""",No,545.0
1746,2017.0,8,128,SSD,DDR4,C,"12""",No,335.0
1747,2019.0,8,512,SSD,DDR4,C,"16""",No,525.0
1748,2016.0,4,256,SSD,DDR4,C,"15""",No,315.0
1749,2016.0,8,256,HDD,DDR4,C,"15""",No,405.0
1750,2019.0,4,256,SSD,DDR4,C,"14""",No,275.0
1751,2018.0,32,512,SSD,DDR4,C,"15""",No,1065.0
1752,2019.0,16,256,SSD,DDR4,A,"16""",No,705.0
1753,2017.0,16,256,SSD,DDR4,C,"12""",No,535.0
1754,2020.0,32,128,SSD,DDR4,C,"15""",No,1105.0
1755,2018.0,4,256,HDD,DDR4,C,"14""",No,325.0
1756,2018.0,8,256,HDD,DDR4,C,"14""",No,435.0
1757,2018.0,32,1024,SSD,DDR4,C,"14""",No,1025.0
1758,2019.0,32,512,SSD,DDR4,A,"14""",No,1325.0
1759,2018.0,16,256,SSD,DDR4,C,"15""",No,675.0
1760,2018.0,4,256,SSD,DDR4,A,"15""",No,445.0
1761,2013.0,4,512,SSD,DDR3,C,"14""",No,315.0
1762,2018.0,16,128,SSD,DDR4,A,"15""",No,845.0
1763,2018.0,12,512,SSD,DDR4,B,"14""",No,515.0
1764,2016.0,12,128,HDD,DDR4,C,"14""",No,425.0
1765,2020.0,16,256,SSD,DDR4,A,"12""",No,635.0
1766,2019.0,8,1024,SSD,DDR4,C,"15""",No,485.0
1767,2021.0,32,512,SSD,DDR4,A,"15""",No,1245.0
1768,2019.0,8,512,SSD,DDR4,C,"12""",No,445.0
1769,2021.0,8,128,SSD,DDR4,C,"14""",No,365.0
1770,2020.0,4,256,SSD,DDR4,A,"15""",No,415.0
1771,2015.0,8,512,HDD,DDR3,C,"15""",No,375.0
1772,2019.0,8,1024,SSD,DDR4,B,"12""",No,405.0
1773,2019.0,16,1024,SSD,DDR4,C,"15""",No,715.0
1774,2019.0,16,512,SSD,DDR4,A,"14""",No,715.0
1775,2019.0,8,256,HDD,DDR4,C,"15""",No,425.0
1776,2015.0,4,120,SSD,DDR3,C,"14""",No,305.0
1777,2018.0,12,512,HDD,DDR4,C,"14""",No,495.0
1778,2021.0,12,512,SSD,DDR4,C,"14""",No,535.0
1779,2021.0,4,256,HDD,DDR4,A,"12""",No,275.0
1780,2014.0,32,256,HDD,DDR3,C,"15""",No,745.0
1781,2017.0,32,128,SSD,DDR4,C,"15""",No,845.0
1782,2014.0,8,256,HDD,DDR3,C,"12""",No,295.0
1783,2019.0,16,120,HDD,DDR4,C,"15""",No,665.0
1784,2022.0,32,512,SSD,DDR4,A,"15""",No,1175.0
1785,2019.0,8,512,SSD,DDR4,C,"16""",No,455.0
1786,2020.0,4,512,HDD,DDR4,B,"12""",No,245.0
1787,2021.0,16,256,SSD,DDR4,A,"12""",No,705.0
1788,2018.0,16,512,SSD,DDR4,C,"12""",No,615.0
1789,2019.0,32,1024,SSD,DDR4,C,"14""",No,1135.0
1790,2021.0,32,2000,HDD,DDR4,C,"16""",No,1065.0
1791,2017.0,16,512,SSD,DDR4,C,"15""",No,645.0
1792,2020.0,12,512,HDD,DDR4,C,"12""",No,465.0
1793,2020.0,4,256,SSD,DDR4,A,"12""",No,325.0
1794,2016.0,8,512,HDD,DDR4,C,"15""",No,395.0
1795,2017.0,8,128,HDD,DDR4,C,"14""",No,435.0
1796,2021.0,16,512,SSD,DDR4,B,"15""",No,585.0
1797,2021.0,8,256,SSD,DDR4,C,"14""",Yes,445.0
1798,2015.0,4,2000,SSD,DDR3,C,"15""",No,425.0
1799,2020.0,32,128,SSD,DDR4,C,"14""",No,855.0
1800,2017.0,8,256,HDD,DDR4,A,"15""",No,505.0
1801,2022.0,4,128,HDD,DDR4,A,"14""",No,385.0
1802,2021.0,4,512,SSD,DDR4,B,"14""",No,385.0
1803,2020.0,8,256,SSD,DDR4,C,"16""",No,475.0
1804,2022.0,8,1024,HDD,DDR4,C,"14""",No,485.0
1805,2018.0,32,512,SSD,DDR4,C,"14""",No,1045.0
1806,2017.0,16,2000,SSD,DDR4,B,"14""",No,645.0
1807,2019.0,4,128,SSD,DDR4,C,"12""",No,245.0
1808,2013.0,16,512,HDD,DDR3,C,"15""",No,455.0
1809,2015.0,8,128,SSD,DDR3,C,"14""",No,295.0
1810,2021.0,6,128,SSD,DDR4,A,"15""",No,485.0
1811,2019.0,12,1024,SSD,DDR4,C,"16""",No,575.0
1812,2019.0,32,512,SSD,DDR4,B,"12""",No,1145.0
1813,2018.0,8,128,SSD,DDR4,C,"14""",No,415.0
1814,2021.0,8,512,SSD,DDR4,B,"12""",Yes,475.0
1815,2014.0,32,1024,SSD,DDR3,C,"15""",No,775.0
1816,2019.0,32,256,SSD,DDR4,B,"14""",No,1185.0
1817,2020.0,16,256,SSD,DDR4,A,"15""",No,675.0
1818,2018.0,8,2000,SSD,DDR4,C,"15""",No,505.0
1819,2020.0,8,512,SSD,DDR4,,"14""",No,375.0
1820,2018.0,16,512,HDD,DDR4,A,"15""",No,715.0
1821,2021.0,6,256,SSD,DDR4,A,"15""",No,375.0
1822,2019.0,8,2000,SSD,DDR4,C,"15""",No,515.0
1823,2020.0,32,128,HDD,DDR4,A,"15""",No,1065.0
1824,2014.0,8,512,SSD,DDR3,C,"15""",No,425.0
1825,2019.0,16,128,SSD,DDR4,A,"14""",No,635.0
1826,2015.0,4,256,HDD,DDR3,C,"15""",No,325.0
1827,2016.0,8,1024,SSD,DDR4,C,"15""",No,535.0
1828,2020.0,32,1024,SSD,DDR4,C,"14""",No,1045.0
1829,2018.0,8,512,HDD,DDR4,C,"15""",No,475.0
1830,2021.0,4,256,SSD,DDR4,B,"16""",No,365.0
1831,2019.0,4,256,SSD,DDR4,C,"15""",No,335.0
1832,2020.0,4,128,SSD,DDR4,C,"12""",No,245.0
1833,2017.0,16,256,SSD,DDR4,C,"15""",No,545.0
1834,2022.0,8,512,SSD,DDR4,B,"12""",No,425.0
1835,2022.0,32,512,HDD,DDR4,C,"12""",No,845.0
1836,2017.0,16,256,SSD,DDR4,A,"15""",No,865.0
1837,2019.0,8,256,HDD,DDR4,C,"15""",No,475.0
1838,2020.0,16,512,SSD,DDR4,A,"14""",No,785.0
1839,2022.0,8,512,SSD,DDR4,A,"14""",Yes,505.0
1840,2018.0,16,512,SSD,DDR4,C,"15""",No,625.0
1841,2018.0,12,512,SSD,DDR4,B,"12""",No,525.0
1842,2018.0,16,120,SSD,DDR4,B,"15""",No,665.0
1843,2016.0,4,128,SSD,DDR4,C,"15""",No,345.0
1844,2023.0,32,256,SSD,DDR4,A,"12""",No,1215.0
1845,2020.0,32,256,HDD,DDR4,A,"15""",No,1155.0
1846,2021.0,16,256,SSD,DDR4,C,"15""",No,565.0
1847,2020.0,8,1024,SSD,DDR4,B,"14""",Yes,495.0
1848,2021.0,8,512,SSD,DDR4,C,"15""",No,485.0
1849,2020.0,4,512,SSD,DDR4,C,"14""",No,375.0
1850,2020.0,8,256,HDD,DDR4,A,"15""",No,415.0
1851,2016.0,32,512,HDD,DDR4,B,"15""",No,1085.0
1852,2019.0,8,256,SSD,DDR4,C,"15""",No,475.0
1853,2020.0,4,128,SSD,DDR4,C,"12""",No,275.0
1854,2020.0,4,512,HDD,DDR4,C,"12""",No,265.0
1855,2019.0,32,2000,SSD,DDR4,C,"15""",No,1005.0
1856,2016.0,16,128,SSD,DDR4,C,"14""",No,595.0
1857,2019.0,16,512,SSD,DDR4,A,"12""",No,635.0
1858,2019.0,4,120,SSD,DDR4,C,"16""",No,355.0
1859,2019.0,16,256,SSD,DDR4,A,"15""",No,625.0
1860,2020.0,16,1024,SSD,DDR4,C,"15""",No,625.0
1861,2016.0,16,1024,HDD,DDR4,B,"15""",No,675.0
1862,2019.0,16,256,SSD,DDR4,C,"14""",No,585.0
1863,2019.0,8,256,SSD,DDR4,C,"15""",No,495.0
1864,2021.0,8,512,SSD,DDR4,C,"12""",No,425.0
1865,2019.0,16,1024,SSD,DDR4,A,"15""",No,695.0
1866,2018.0,6,128,SSD,DDR4,A,"12""",No,305.0
1867,2019.0,16,128,SSD,DDR4,C,"15""",No,565.0
1868,2019.0,16,256,SSD,DDR4,C,"12""",No,575.0
1869,2020.0,16,512,SSD,DDR4,C,"12""",No,615.0
1870,2019.0,16,256,SSD,DDR4,,"12""",No,535.0
1871,2018.0,6,120,HDD,DDR4,C,"14""",No,395.0
1872,2019.0,8,512,SSD,DDR4,C,"12""",No,395.0
1873,2020.0,8,256,SSD,DDR4,C,"14""",No,425.0
1874,2020.0,4,512,SSD,DDR4,A,"12""",No,405.0
1875,2019.0,4,512,SSD,DDR4,C,"16""",No,395.0
1876,2017.0,16,256,HDD,DDR4,C,"14""",No,615.0
1877,2020.0,4,512,SSD,DDR4,C,"14""",No,365.0
1878,2018.0,16,512,SSD,DDR4,A,"15""",No,855.0
1879,2022.0,8,512,SSD,DDR4,C,"15""",No,455.0
1880,2020.0,16,1024,SSD,DDR4,,"15""",No,775.0
1881,2022.0,8,512,SSD,DDR4,B,"12""",No,455.0
1882,2021.0,6,1024,HDD,DDR4,A,"15""",No,515.0
1883,2025.0,8,256,SSD,DDR4,A,"15""",No,505.0
1884,2016.0,4,2000,SSD,DDR4,C,"15""",No,445.0
1885,2025.0,8,128,SSD,DDR4,A,"14""",No,395.0
1886,2017.0,8,256,SSD,DDR4,C,"14""",No,445.0
1887,2014.0,32,512,HDD,DDR3,A,"15""",No,745.0
1888,2016.0,4,256,HDD,DDR4,C,"14""",No,375.0
1889,2019.0,8,512,SSD,DDR4,A,"12""",No,395.0
1890,2018.0,8,256,SSD,DDR4,A,"12""",No,485.0
1891,2019.0,8,256,SSD,DDR4,C,"15""",No,365.0
1892,2020.0,8,256,SSD,DDR4,B,"15""",No,435.0
1893,2018.0,6,128,SSD,DDR4,A,"12""",No,315.0
1894,2018.0,16,256,SSD,DDR4,C,"12""",No,565.0
1895,2021.0,16,512,HDD,DDR4,B,"12""",No,725.0
1896,2019.0,8,512,SSD,DDR4,C,"14""",No,475.0
1897,2019.0,16,256,HDD,DDR4,A,"15""",No,695.0
1898,2019.0,8,128,SSD,DDR4,B,"14""",No,435.0
1899,2021.0,8,512,SSD,DDR4,C,"12""",No,415.0
1900,2017.0,16,1024,HDD,DDR4,,"14""",No,585.0
1901,2020.0,4,256,SSD,DDR4,C,"15""",No,405.0
1902,2018.0,8,1024,SSD,DDR4,C,"14""",No,485.0
1903,2020.0,16,120,SSD,DDR4,C,"15""",No,635.0
1904,2016.0,8,256,SSD,DDR4,A,"12""",No,445.0
1905,2011.0,16,128,HDD,DDR3,C,"15""",No,465.0
1906,2014.0,8,128,HDD,DDR3,C,"15""",No,335.0
1907,2016.0,4,256,HDD,DDR4,C,"14""",No,385.0
1908,2017.0,8,256,SSD,DDR4,C,"12""",No,405.0
1909,2019.0,8,256,SSD,DDR4,,"15""",No,385.0
1910,2022.0,4,256,SSD,DDR4,A,"16""",No,465.0
1911,2020.0,16,128,SSD,DDR4,C,"15""",No,595.0
1912,2022.0,32,512,SSD,DDR4,A,"14""",No,1205.0
1913,2015.0,8,256,HDD,DDR3,C,"14""",No,335.0
1914,2018.0,32,1024,SSD,DDR4,C,"12""",No,955.0
1915,2018.0,16,256,SSD,DDR4,B,"14""",No,625.0
1916,2017.0,32,2000,HDD,DDR4,C,"14""",No,895.0
1917,2018.0,8,256,SSD,DDR4,A,"14""",No,465.0
1918,2019.0,32,256,HDD,DDR4,C,"12""",No,775.0
1919,2020.0,8,512,SSD,DDR4,C,"15""",No,495.0
1920,2018.0,32,512,SSD,DDR4,C,"14""",No,1055.0
1921,2018.0,8,2000,SSD,DDR4,C,"12""",No,405.0
1922,2016.0,8,512,HDD,DDR4,C,"14""",No,475.0
1923,2019.0,8,128,SSD,DDR4,C,"12""",No,325.0
1924,2020.0,32,120,SSD,DDR4,C,"12""",No,1065.0
1925,2019.0,8,256,HDD,DDR4,C,"14""",No,455.0
1926,2017.0,4,512,HDD,DDR4,C,"14""",No,355.0
1927,2019.0,4,256,SSD,DDR4,C,"12""",No,305.0
1928,2021.0,8,128,SSD,DDR4,C,"15""",No,365.0
1929,2019.0,6,120,HDD,DDR4,C,"14""",No,365.0
1930,2014.0,8,2000,SSD,DDR3,C,"12""",No,445.0
1931,2022.0,16,256,SSD,DDR4,B,"16""",Yes,765.0
1932,2021.0,16,256,SSD,DDR4,C,"15""",No,625.0
1933,2019.0,16,512,SSD,DDR4,A,"14""",No,775.0
1934,2021.0,8,256,SSD,DDR4,C,"15""",No,495.0
1935,2020.0,8,512,SSD,DDR4,C,"16""",Yes,485.0
1936,2022.0,4,512,SSD,DDR4,C,"14""",No,395.0
1937,2017.0,8,256,HDD,DDR4,C,"14""",No,425.0
1938,2018.0,8,512,SSD,DDR4,C,"15""",No,425.0
1939,2021.0,16,512,SSD,DDR4,C,"15""",No,615.0
1940,2017.0,4,256,HDD,DDR4,C,"14""",No,325.0
1941,2020.0,8,256,SSD,DDR4,B,"14""",No,495.0
1942,2020.0,16,512,SSD,DDR4,C,"15""",No,625.0
1943,2021.0,16,256,HDD,DDR4,C,"16""",No,715.0
1944,2019.0,16,512,HDD,DDR4,C,"14""",No,735.0
1945,2021.0,4,256,SSD,DDR4,A,"15""",No,395.0
1946,2022.0,16,256,SSD,DDR4,A,"14""",No,775.0
1947,2023.0,16,1024,SSD,DDR4,A,"15""",Yes,875.0
1948,2021.0,12,2000,SSD,DDR4,B,"15""",No,675.0
1949,2019.0,8,128,HDD,DDR4,A,"15""",No,485.0
1950,2019.0,8,256,HDD,DDR4,A,"12""",No,385.0
1951,2017.0,4,256,SSD,DDR4,C,"15""",No,395.0
1952,2017.0,8,256,SSD,DDR4,C,"14""",No,395.0
1953,2016.0,16,2000,SSD,DDR4,C,"12""",No,575.0
1954,2020.0,32,120,HDD,DDR4,A,"15""",Yes,1075.0
1955,2017.0,32,1024,SSD,DDR4,C,"15""",No,1075.0
1956,2017.0,8,128,SSD,DDR4,C,"15""",No,425.0
1957,2017.0,32,512,SSD,DDR4,A,"12""",No,1165.0
1958,2018.0,16,1024,SSD,DDR4,C,"15""",No,705.0
1959,2015.0,8,256,HDD,DDR3,C,"15""",No,405.0
1960,2020.0,8,512,SSD,DDR4,C,"15""",No,415.0
1961,2021.0,32,1024,HDD,DDR4,A,"12""",No,1125.0
1962,2018.0,16,512,SSD,DDR4,C,"12""",No,585.0
1963,2020.0,8,512,SSD,DDR4,C,"14""",No,475.0
1964,2021.0,4,512,SSD,DDR4,C,"15""",No,405.0
1965,2021.0,32,128,SSD,DDR4,C,"15""",No,995.0
1966,2017.0,8,256,HDD,DDR4,C,"15""",No,485.0
1967,2018.0,12,128,SSD,DDR4,C,"15""",No,535.0
1968,2021.0,8,120,SSD,DDR4,C,"14""",No,465.0
1969,2016.0,32,512,SSD,DDR4,A,"15""",No,1295.0
1970,2018.0,16,120,HDD,DDR4,C,"15""",No,615.0
1971,2020.0,4,120,SSD,DDR4,B,"12""",No,315.0
1972,2016.0,8,256,HDD,DDR4,C,"12""",No,385.0
1973,2021.0,8,256,SSD,DDR4,A,"14""",Yes,555.0
1974,2019.0,4,128,SSD,DDR4,C,"14""",No,315.0
1975,2019.0,8,256,SSD,DDR4,C,"14""",No,415.0
1976,2019.0,8,120,SSD,DDR4,C,"14""",No,485.0
1977,2021.0,8,512,SSD,DDR4,A,"12""",No,455.0
1978,2018.0,8,256,SSD,DDR4,C,"12""",No,295.0
1979,2019.0,8,256,SSD,DDR4,B,"14""",No,495.0
1980,2019.0,8,256,SSD,DDR4,B,"16""",No,425.0
1981,2018.0,16,512,SSD,DDR4,A,"14""",No,675.0
1982,2018.0,8,256,HDD,DDR4,A,"14""",No,515.0
1983,2022.0,32,256,SSD,DDR4,A,"12""",Yes,965.0
1984,2022.0,16,120,SSD,DDR4,B,"15""",Yes,675.0
1985,2017.0,16,256,SSD,DDR4,C,"14""",No,695.0
1986,2017.0,4,1024,HDD,DDR4,C,"15""",No,385.0
1987,2019.0,8,512,SSD,DDR4,C,"15""",No,415.0
1988,2018.0,8,512,SSD,DDR4,B,"12""",No,385.0
1989,2018.0,4,1024,SSD,DDR4,C,"12""",No,315.0
1990,2017.0,8,128,HDD,DDR4,C,"14""",No,395.0
1991,2018.0,8,256,SSD,DDR4,C,"15""",No,445.0
1992,2018.0,8,512,SSD,DDR4,C,"14""",No,435.0
1993,2018.0,6,512,SSD,DDR4,C,"15""",No,435.0
1994,,4,256,HDD,DDR4,C,"15""",No,325.0
1995,2020.0,8,256,HDD,DDR4,C,"15""",No,425.0
1996,2018.0,8,512,HDD,DDR4,C,"15""",No,475.0
1997,2022.0,8,512,SSD,DDR4,C,"15""",No,455.0
1998,2015.0,8,512,HDD,DDR3,C,"15""",No,355.0
1999,2015.0,8,256,HDD,DDR3,C,"15""",No,345.0
2000,2022.0,8,128,HDD,DDR4,C,"14""",No,425.0
2001,2018.0,16,256,SSD,DDR4,C,"15""",No,665.0
2002,2020.0,8,256,SSD,DDR4,B,"14""",No,475.0
2003,2017.0,4,256,HDD,DDR4,B,"12""",No,355.0
2004,2017.0,16,256,HDD,DDR4,C,"12""",No,485.0
2005,2020.0,8,256,SSD,DDR4,C,"12""",No,305.0
2006,2019.0,16,512,SSD,DDR4,A,"14""",No,785.0
2007,2016.0,4,512,HDD,DDR4,C,"14""",No,305.0
2008,2018.0,8,256,SSD,DDR4,C,"15""",No,465.0
2009,2018.0,32,120,SSD,DDR4,C,"14""",No,915.0
2010,2020.0,32,256,HDD,DDR4,C,"15""",No,885.0
2011,2021.0,16,120,SSD,DDR4,C,"15""",No,615.0
2012,2020.0,8,256,SSD,DDR4,A,"14""",No,595.0
2013,2020.0,16,512,SSD,DDR4,,"12""",No,605.0
2014,2019.0,16,120,HDD,DDR4,A,"15""",No,695.0
2015,2019.0,16,512,SSD,DDR4,C,"15""",No,765.0
2016,2017.0,8,1024,SSD,DDR4,C,"14""",No,555.0
2017,2020.0,16,512,SSD,DDR4,C,"12""",No,565.0
2018,2019.0,8,1024,HDD,DDR4,A,"12""",No,415.0
2019,,8,128,HDD,DDR4,C,"12""",No,405.0
2020,2018.0,16,1024,SSD,DDR4,C,"15""",No,735.0
2021,2017.0,16,256,SSD,DDR4,C,"15""",No,585.0
2022,2018.0,8,128,SSD,DDR4,C,"15""",No,435.0
2023,2017.0,8,128,SSD,DDR4,C,"15""",No,385.0
2024,2022.0,32,128,SSD,DDR4,C,"15""",No,1065.0
2025,2020.0,8,512,SSD,DDR4,A,"12""",Yes,445.0
2026,2013.0,8,512,HDD,DDR3,C,"14""",No,315.0
2027,2016.0,32,128,HDD,DDR4,C,"15""",No,825.0
2028,2020.0,16,2000,SSD,DDR4,B,"12""",No,595.0
2029,2015.0,8,128,SSD,DDR3,C,"15""",No,385.0
2030,2020.0,16,256,SSD,DDR4,C,"15""",Yes,555.0
2031,2019.0,32,512,SSD,DDR4,C,"14""",No,1035.0
2032,2021.0,8,128,SSD,DDR4,A,"14""",No,525.0
2033,2018.0,16,120,SSD,DDR4,C,"12""",No,575.0
2034,2021.0,16,128,SSD,DDR4,B,"16""",No,775.0
2035,2020.0,32,2000,HDD,DDR4,C,"15""",No,1115.0
2036,2022.0,12,256,SSD,DDR4,A,"12""",No,505.0
2037,2019.0,16,512,SSD,DDR4,C,"15""",No,655.0
2038,2018.0,12,256,SSD,DDR4,C,"15""",No,575.0
2039,2020.0,6,128,HDD,DDR4,C,"12""",No,265.0
2040,2019.0,4,128,SSD,DDR4,C,"16""",No,315.0
2041,2016.0,4,2000,HDD,DDR4,C,"14""",No,445.0
2042,2020.0,16,256,SSD,DDR4,C,"12""",No,555.0
2043,2019.0,16,128,SSD,DDR4,C,"15""",No,715.0
2044,2020.0,8,512,SSD,DDR4,A,"14""",No,615.0
2045,2020.0,16,256,HDD,DDR4,A,"14""",No,805.0
2046,2017.0,16,512,SSD,DDR4,C,"15""",No,695.0
2047,2018.0,16,128,SSD,DDR4,C,"15""",No,655.0
2048,2019.0,16,512,SSD,DDR4,B,"14""",No,605.0
2049,2017.0,8,128,SSD,DDR4,A,"12""",No,435.0
2050,2020.0,8,512,HDD,DDR4,A,"14""",No,505.0
2051,2020.0,16,2000,SSD,DDR4,C,"16""",No,835.0
2052,2018.0,6,256,SSD,DDR4,C,"12""",No,365.0
2053,2020.0,8,256,HDD,DDR4,C,"14""",Yes,425.0
2054,2022.0,12,256,SSD,DDR4,A,"14""",No,615.0
2055,2021.0,32,256,SSD,DDR4,B,"15""",No,1005.0
2056,2019.0,16,512,SSD,DDR4,A,"12""",No,605.0
2057,2017.0,16,1024,SSD,DDR4,C,"14""",No,735.0
2058,2018.0,32,512,HDD,DDR4,C,"14""",No,1135.0
2059,2021.0,8,120,SSD,DDR4,B,"14""",No,465.0
2060,2019.0,8,512,HDD,DDR4,C,"12""",No,345.0
2061,2017.0,8,128,SSD,DDR4,C,"15""",No,505.0
2062,2021.0,8,512,SSD,DDR4,A,"12""",No,475.0
2063,2020.0,16,256,HDD,DDR4,B,"14""",No,675.0
2064,2021.0,8,512,SSD,DDR4,A,"14""",No,575.0
2065,2020.0,4,256,SSD,DDR4,C,"12""",No,325.0
2066,2019.0,8,128,SSD,DDR4,C,"16""",No,445.0
2067,2020.0,4,256,SSD,DDR4,C,"12""",No,285.0
2068,2021.0,8,256,HDD,DDR4,C,"14""",No,405.0
2069,2018.0,4,128,SSD,DDR4,C,"12""",No,305.0
2070,2019.0,8,512,HDD,DDR4,,"16""",No,515.0
2071,2021.0,16,256,SSD,DDR4,A,"14""",Yes,775.0
2072,2016.0,16,256,HDD,DDR4,C,"14""",No,595.0
2073,2019.0,8,2000,HDD,DDR4,C,"14""",No,485.0
2074,2022.0,16,256,SSD,DDR4,C,"16""",No,555.0
2075,2018.0,4,256,SSD,DDR4,C,"15""",No,335.0
2076,2018.0,16,256,HDD,DDR4,C,"12""",No,665.0
2077,2020.0,8,512,HDD,DDR4,C,"14""",No,375.0
2078,2018.0,16,256,SSD,DDR4,C,"12""",No,605.0
2079,2020.0,4,128,HDD,DDR4,A,"14""",No,335.0
2080,2018.0,8,512,SSD,DDR4,C,"15""",No,425.0
2081,2016.0,16,256,SSD,DDR4,C,"14""",No,545.0
2082,2015.0,8,512,SSD,DDR3,C,"12""",No,275.0
2083,2021.0,8,512,SSD,DDR4,A,"16""",No,515.0
2084,2018.0,4,256,SSD,DDR4,C,"12""",No,285.0
2085,2021.0,4,256,SSD,DDR4,A,"15""",No,445.0
2086,2015.0,8,1024,SSD,DDR3,C,"15""",No,415.0
2087,2017.0,16,128,SSD,DDR4,C,"12""",No,475.0
2088,2019.0,16,128,SSD,DDR4,C,"15""",No,665.0
2089,2015.0,16,2000,SSD,DDR3,C,"14""",No,585.0
2090,2021.0,8,512,SSD,DDR4,A,"14""",No,595.0
2091,2017.0,16,512,SSD,DDR4,C,"15""",No,625.0
2092,2019.0,6,256,SSD,DDR4,C,"14""",No,395.0
2093,2022.0,32,128,SSD,DDR4,C,"15""",No,805.0
2094,2019.0,32,256,SSD,DDR4,B,"15""",No,925.0
2095,2019.0,8,256,SSD,DDR4,C,"16""",No,485.0
2096,2019.0,8,128,SSD,DDR4,C,"14""",No,495.0
2097,2019.0,4,512,SSD,DDR4,B,"14""",No,395.0
2098,2019.0,8,512,SSD,DDR4,A,"14""",No,565.0
2099,2020.0,12,512,SSD,DDR4,B,"15""",No,695.0
2100,2021.0,8,128,SSD,DDR4,C,"15""",No,455.0
2101,2019.0,32,128,SSD,DDR4,C,"12""",No,895.0
2102,2024.0,4,1024,SSD,DDR4,A,"15""",No,425.0
2103,2020.0,16,512,SSD,DDR4,B,"12""",No,635.0
2104,2015.0,8,1024,HDD,DDR3,C,"15""",No,365.0
2105,,16,128,SSD,DDR4,B,"14""",No,545.0
2106,2017.0,4,256,HDD,DDR4,C,"12""",No,265.0
2107,2021.0,8,256,SSD,DDR4,A,"12""",Yes,475.0
2108,2020.0,8,512,SSD,DDR4,C,"15""",Yes,435.0
2109,2023.0,4,128,SSD,DDR4,B,"14""",No,375.0
2110,2022.0,16,512,SSD,DDR4,B,"14""",Yes,805.0
2111,2018.0,6,512,HDD,DDR4,A,"14""",No,415.0
2112,2021.0,8,512,SSD,DDR4,A,"12""",No,515.0
2113,2021.0,8,256,SSD,DDR4,A,"12""",No,495.0
2114,2018.0,16,120,SSD,DDR4,C,"15""",No,525.0
2115,2021.0,32,512,SSD,DDR4,C,"12""",No,1125.0
2116,2021.0,16,120,SSD,DDR4,C,"16""",No,715.0
2117,2018.0,16,256,SSD,DDR4,C,"14""",No,575.0
2118,2016.0,32,512,SSD,DDR4,C,"12""",No,845.0
2119,2020.0,16,256,SSD,DDR4,B,"15""",Yes,765.0
2120,2018.0,8,256,SSD,DDR4,C,"14""",No,505.0
2121,2021.0,32,1024,SSD,DDR4,C,"14""",No,845.0
2122,2017.0,12,128,SSD,DDR4,C,"15""",No,535.0
2123,2021.0,16,128,SSD,DDR4,,"16""",No,645.0
2124,2020.0,16,512,SSD,DDR4,C,"14""",No,655.0
2125,2021.0,32,256,HDD,DDR4,A,"12""",No,975.0
2126,2016.0,4,128,SSD,DDR4,C,"14""",No,325.0
2127,2020.0,32,256,SSD,DDR4,C,"14""",No,1135.0
2128,2019.0,16,128,SSD,DDR4,B,"14""",No,635.0
2129,2022.0,32,256,SSD,DDR4,C,"12""",No,1065.0
2130,2014.0,4,256,SSD,DDR3,C,"14""",No,315.0
2131,2017.0,4,256,HDD,DDR4,C,"15""",No,375.0
2132,2015.0,8,512,SSD,DDR3,C,"12""",No,275.0
2133,2020.0,4,1024,SSD,DDR4,C,"14""",No,325.0
2134,2020.0,32,120,SSD,DDR4,A,"15""",Yes,1405.0
2135,2019.0,32,256,HDD,DDR4,A,"14""",No,1235.0
2136,2019.0,4,512,SSD,DDR4,B,"14""",No,425.0
2137,2019.0,8,256,HDD,DDR4,A,"15""",No,515.0
2138,2020.0,8,128,SSD,DDR4,B,"16""",No,555.0
2139,2021.0,16,256,HDD,DDR4,B,"16""",No,625.0
2140,2021.0,8,128,SSD,DDR4,B,"12""",No,425.0
2141,2019.0,8,512,HDD,DDR4,A,"14""",No,445.0
2142,2019.0,8,1024,SSD,DDR4,C,"12""",No,435.0
2143,2018.0,16,1024,SSD,DDR4,C,"15""",No,675.0
2144,2018.0,8,256,SSD,DDR4,C,"14""",No,455.0
2145,2019.0,32,512,SSD,DDR4,C,"12""",No,815.0
2146,2017.0,8,512,SSD,DDR4,B,"12""",No,415.0
